UMAP 1,UMAP 2,Class
-4.4680037,7.0878086,aurantiacum
-1.7187634,8.830053,aurantiacum
-3.6202006,5.275601,aurantiacum
-2.210456,8.656648,aurantiacum
-4.8711195,5.874649,aurantiacum
-4.8050036,7.6243033,aurantiacum
-3.642026,8.364959,aurantiacum
0.51452744,8.864747,aurantiacum
0.04232403,10.485516,aurantiacum
-3.6654112,7.439669,aurantiacum
-3.7112298,9.02985,aurantiacum
-4.709303,7.9315443,aurantiacum
-0.81545174,8.615138,aurantiacum
-0.8302,9.067532,aurantiacum
-4.7349596,5.9657326,aurantiacum
-2.510869,8.19353,aurantiacum
4.1997557,8.779518,aurantiacum
-2.065992,8.560914,aurantiacum
-1.629877,8.417155,aurantiacum
-5.007497,7.3933916,aurantiacum
-4.626447,4.8854775,aurantiacum
-1.38643,9.215577,aurantiacum
-4.9629416,5.2989955,aurantiacum
-4.043426,7.785342,aurantiacum
-1.571349,8.179158,aurantiacum
0.15976878,10.210891,aurantiacum
-6.1727085,6.351056,aurantiacum
-1.3763384,8.935495,aurantiacum
-2.9171386,9.10632,aurantiacum
-6.307827,5.482292,aurantiacum
5.0236897,9.190321,aurantiacum
-4.5588326,6.7004786,aurantiacum
-2.9120226,8.370578,aurantiacum
-3.0060382,8.255331,aurantiacum
-5.076466,7.617161,aurantiacum
-4.175451,8.105822,aurantiacum
-4.2720203,9.042758,aurantiacum
-4.341168,8.228646,aurantiacum
-1.7388011,8.318215,aurantiacum
-5.341567,7.248451,aurantiacum
-0.9602481,8.747853,aurantiacum
-1.075155,8.486964,aurantiacum
-0.7078664,9.03167,aurantiacum
-2.91287,6.891555,aurantiacum
-5.225297,6.823249,aurantiacum
-2.9091544,7.7052636,aurantiacum
-3.935155,9.1935215,aurantiacum
-4.8480735,7.3051004,aurantiacum
-3.9379091,6.7853665,aurantiacum
5.001957,9.13549,aurantiacum
-2.4636953,9.390636,aurantiacum
-2.44183,8.290163,aurantiacum
0.67140085,8.84553,aurantiacum
1.0982435,8.82364,aurantiacum
1.2896204,8.9155,aurantiacum
-4.112947,7.654801,aurantiacum
-3.9931662,8.64505,aurantiacum
-0.82479876,7.951537,aurantiacum
-1.1945918,8.583089,aurantiacum
0.8753885,9.185623,aurantiacum
-2.8570442,7.675174,aurantiacum
0.84534746,8.635929,aurantiacum
5.3830547,9.275969,aurantiacum
-1.6111394,9.109166,aurantiacum
-2.421345,8.310688,aurantiacum
-3.9493616,8.42412,aurantiacum
-5.846651,6.1450725,aurantiacum
-4.9531097,7.151608,aurantiacum
-5.23904,6.120571,aurantiacum
-3.2841067,8.197623,aurantiacum
-3.5846744,6.858553,aurantiacum
0.43180418,8.337418,aurantiacum
-4.6864924,7.0587845,aurantiacum
5.103477,8.79357,aurantiacum
-2.3016667,8.953011,aurantiacum
-3.4285302,6.1086535,procera
5.538539,8.895276,procera
-1.7244692,7.9476438,procera
-3.4342153,6.538041,procera
-0.342184,8.456472,procera
-0.8909773,8.945965,procera
-2.5557718,9.441938,procera
-0.72117865,7.9892936,procera
-2.095836,6.4891787,procera
-1.870693,6.9593635,procera
-1.0499811,8.617531,procera
0.16223422,8.549399,procera
-0.83805734,8.776959,procera
5.424422,8.622753,procera
-4.4304137,5.458776,procera
-2.646864,5.8620563,procera
5.177237,8.506293,procera
-3.8815525,7.5375133,procera
-5.635938,5.5805383,procera
-2.760108,6.43422,procera
-3.3362107,6.4703455,procera
5.634541,8.867433,procera
-4.4085503,6.7190924,procera
-2.4977288,7.151545,procera
-6.200244,5.710329,procera
0.10260939,11.079066,procera
-5.2327394,6.749796,procera
-2.9057035,8.33951,procera
-2.4998534,6.6580567,procera
-5.3335977,6.1715183,procera
-0.21229991,7.9589233,procera
-2.8135514,6.9758487,procera
-4.236277,4.7664957,procera
-4.8747377,6.977541,procera
-3.9505615,7.426339,procera
-1.202467,8.455634,procera
-0.35086215,8.185484,procera
-3.996446,7.4277616,procera
-4.231257,5.988757,procera
-2.984873,7.506174,procera
-2.9535878,7.41138,procera
-0.41251135,8.002404,procera
1.2785037,8.8538685,procera
-3.797637,7.700893,procera
-3.99704,7.399634,procera
0.49950173,8.669008,procera
-6.0160937,5.3597584,procera
-0.56847745,8.372413,procera
5.47241,8.654274,procera
-0.99814427,9.043159,procera
-4.15893,8.978025,procera
-3.3331678,7.2774987,procera
-6.3414044,5.709675,procera
-3.5553932,7.347365,procera
-3.3460574,5.1247816,procera
-3.3630068,8.830679,procera
-4.3231006,6.9016147,procera
-1.5692157,8.186673,procera
-0.19911501,7.807092,procera
-2.527383,6.5194526,procera
-3.0310347,6.276673,procera
-3.390127,8.106896,procera
4.6772113,8.798976,procera
1.0540639,8.798004,procera
-0.6626639,8.644029,procera
-0.61019695,8.98357,procera
5.4997854,8.520347,procera
-2.0211627,8.534131,procera
-3.886839,7.6257067,procera
-5.9626174,6.438876,procera
-1.6410428,9.427099,procera
-3.9029996,5.5966296,procera
-1.4710873,7.399121,procera
-3.2618454,4.9768434,procera
0.070180036,10.27236,procera
-4.535456,7.105959,procera
-2.6168454,6.93775,procera
-3.0052226,9.4515505,procera
-4.857184,6.783595,procera
-3.0936525,6.4578543,procera
-0.8860123,8.801238,procera
-0.2851868,8.268551,procera
-2.8984184,6.137161,procera
-5.5137196,6.6089816,procera
-0.24157122,9.3682165,procera
-2.7254093,6.204517,procera
-3.1637363,6.636124,procera
0.488703,8.838106,procera
-5.071003,5.611178,procera
-2.8527405,6.3134036,procera
-2.2541463,6.1265144,procera
-2.875728,7.1586776,procera
0.40561405,8.662489,procera
-0.76497966,8.062892,procera
-2.8292584,6.72344,procera
-2.843407,8.459523,procera
-6.192335,6.295257,procera
-4.0305834,6.2440624,procera
-1.5141697,9.3073435,procera
-5.975116,5.2560277,procera
-1.4032422,8.543115,procera
-3.40971,9.395706,procera
-2.9049141,7.349783,procera
-3.2411826,5.8591375,procera
-2.45185,6.78857,procera
-2.590003,5.9866805,procera
-1.0509748,8.334804,procera
-2.4701965,6.651004,procera
0.30068967,8.578148,procera
5.2484612,8.577176,procera
5.0902195,8.555428,procera
-4.5698004,5.1193595,procera
-2.4566598,6.1144137,procera
-3.0715327,7.1008987,procera
-3.1314433,9.46279,procera
-0.27329537,10.502134,procera
0.722642,9.175205,procera
-2.8378162,6.1178503,procera
5.480937,8.651494,procera
-4.3564644,7.640253,procera
-4.214879,6.4527254,procera
-4.695002,4.997473,procera
1.2760366,8.925048,procera
1.5676003,9.137751,procera
-3.3100684,7.169472,procera
-1.0635535,8.633865,procera
-4.3688354,4.7424517,procera
-4.2998514,4.7888923,procera
4.3712606,8.82249,procera
-2.072399,6.947902,procera
0.31791997,9.447746,procera
-2.5450144,7.8987775,procera
-1.9405011,8.669385,procera
-4.2945437,7.3526945,procera
0.123572424,11.116318,procera
-1.6814481,8.076115,procera
5.5658727,8.892329,procera
-1.1230763,8.233493,procera
-2.410159,8.372436,procera
-2.732401,7.096772,procera
-2.6947103,7.1180706,procera
-3.808536,9.430688,procera
-5.227163,6.4666524,procera
5.582193,8.311536,procera
-4.189558,8.164648,procera
-4.3343167,7.277309,procera
-3.6985235,8.683666,procera
-1.3014529,8.924681,procera
5.1829457,8.905549,procera
-2.4131742,6.7059712,procera
-0.55228907,9.280952,procera
-3.0130703,6.166998,procera
-6.102235,6.5481954,procera
-4.716201,4.966402,procera
-1.0862337,8.610803,procera
-4.399596,7.1606812,procera
-1.4615557,8.489463,procera
-2.8326561,4.986543,procera
4.67323,8.745534,procera
0.8677162,8.692842,procera
-3.3738856,6.1889124,procera
4.666223,8.505153,procera
-1.4071923,9.084277,procera
5.3901534,8.567522,procera
-2.5797708,9.531062,procera
-2.951424,5.4005575,procera
-3.8226786,6.071702,procera
1.2550583,8.823624,procera
-1.5582688,8.951504,procera
-4.9756694,6.3609576,procera
-3.6648536,6.76589,procera
-3.2376206,9.473172,procera
-3.26062,8.0059,procera
0.49143922,9.814168,procera
-5.9416595,6.5709114,procera
0.2391858,9.0373,procera
-1.6077192,8.384593,procera
-0.27141896,7.823371,procera
-3.2184951,9.476739,procera
0.3805989,10.00405,procera
-4.196002,5.423601,procera
-2.0251303,6.3489485,procera
-3.6834447,7.0662932,procera
-1.9532614,7.7738595,procera
-0.1713061,8.105683,procera
-5.614903,6.404516,procera
-5.762513,5.4856243,procera
4.8686323,8.874729,procera
-2.5472002,6.1197715,procera
-2.4671688,7.752292,procera
1.2833451,9.046114,procera
-6.5071607,5.244034,procera
-2.3875532,8.4197035,procera
-4.7618957,7.9205303,procera
-2.31895,7.611718,procera
-3.284509,6.569777,procera
-3.5442271,7.607731,procera
-1.6370739,9.565367,procera
-1.2587603,9.101742,procera
-2.4180894,6.453274,procera
5.530406,8.721689,procera
-2.0666153,7.834439,procera
-0.04156039,8.720409,procera
-2.5620868,7.1773825,procera
-3.2755651,7.8425045,procera
-2.6146758,8.158286,procera
-3.4691925,7.4162083,procera
5.4368978,8.627337,procera
-1.46931,8.259077,procera
-0.14615774,8.095285,procera
-1.6030097,8.000926,procera
5.0889506,8.59973,procera
-2.9847238,7.4328084,procera
-3.3277159,6.006488,procera
-2.2831695,9.1033125,procera
-0.6031352,9.747461,procera
-0.5292039,9.561338,procera
-5.2419615,4.932943,procera
-2.8736384,7.627195,procera
-2.1741686,7.9551535,procera
5.0628977,8.457039,procera
-4.611635,6.970848,procera
-3.4106061,4.867119,procera
-4.3286552,7.0472546,procera
-1.3183614,8.771776,procera
-3.508485,6.6861014,procera
-5.001476,6.667812,procera
-4.29529,7.160306,procera
-2.9080977,8.078887,procera
-4.3581834,5.1934404,procera
0.895857,8.73998,procera
-6.302905,6.305049,procera
-0.16295719,7.908493,procera
-0.91524035,9.013068,procera
-6.247455,5.3498564,procera
-2.2919197,6.3902655,procera
-2.0522828,7.633568,procera
-4.413126,6.857367,procera
-4.634779,7.746796,procera
-5.0188246,7.125738,procera
-0.66693175,7.960966,involutus
-2.7804778,8.948446,involutus
-5.1659646,6.504101,involutus
-4.796822,6.6888704,involutus
0.90295106,8.552801,involutus
-3.4145346,8.331107,involutus
-6.5163555,5.209135,involutus
-2.3834236,8.09395,involutus
-4.3217034,7.9294434,involutus
-5.0226064,6.7482333,involutus
-4.4570436,6.561304,involutus
-4.662676,5.4215393,involutus
-5.022623,5.9590473,involutus
-5.015792,7.6249437,involutus
-2.0718765,8.60702,involutus
-2.8913393,7.6176224,involutus
-0.8722373,8.284263,involutus
-4.672664,8.250508,involutus
-0.73965836,8.340984,involutus
-4.474542,8.272295,involutus
-4.532383,8.104613,involutus
-4.5147023,6.4623737,involutus
-5.9010253,6.0438457,involutus
-4.479305,6.4215217,involutus
-2.8010626,7.5120225,involutus
-1.6795564,8.441206,involutus
-2.2716515,9.195989,involutus
-1.5164261,9.017653,involutus
-4.6675315,5.0987763,involutus
0.08331492,11.005504,involutus
-2.668241,8.451302,involutus
-2.6361318,6.112837,involutus
-1.086055,8.62593,involutus
-1.1924,8.573107,involutus
-0.74624205,8.732685,involutus
-5.651942,6.8233104,involutus
-0.8779102,8.330552,involutus
-4.865725,7.6847277,involutus
-3.3591678,8.122014,involutus
-3.3602126,6.237677,involutus
-3.229576,4.889072,involutus
-1.8264571,8.823304,involutus
-1.3395561,9.360505,involutus
-2.3306673,6.905827,involutus
-2.878048,8.208945,involutus
-3.4670615,7.304031,involutus
-0.48683107,8.338765,involutus
-4.6032104,6.951909,involutus
-0.01579974,10.399028,involutus
-1.0481135,7.9598575,involutus
-1.1953847,8.638754,involutus
-5.005429,5.3945823,involutus
-0.63304716,8.724134,involutus
-5.497405,4.987999,involutus
0.80461776,8.835253,involutus
1.3331906,9.129046,involutus
-4.259418,7.7245393,involutus
-1.1817145,8.943242,involutus
0.72613835,9.150716,involutus
-0.8322567,8.209013,involutus
-4.1201377,7.635373,involutus
-2.9282353,9.070284,involutus
-4.42876,6.258662,involutus
-4.008262,5.008222,involutus
-0.56065816,8.945691,involutus
-3.956561,7.190667,involutus
-3.953352,6.2229342,involutus
-1.6096561,8.280361,involutus
-1.6785734,7.9845963,involutus
-3.8659785,6.5280366,involutus
-4.582848,8.562877,involutus
-1.1899127,9.33096,involutus
-4.296352,8.273382,involutus
-3.9461148,5.6207824,involutus
-3.0098774,6.979096,involutus
-4.6078887,4.976376,involutus
-4.167085,8.206702,involutus
-0.48072317,8.368326,involutus
-1.6552074,8.64039,involutus
-4.7881246,6.2862453,involutus
-4.106417,6.829256,involutus
-3.347814,9.15656,involutus
-4.643347,6.4644547,involutus
-3.633362,7.1914682,involutus
-6.243623,6.238389,involutus
-2.14522,7.744162,involutus
-5.286372,5.504104,involutus
1.5293305,9.24261,involutus
-2.0831864,8.333181,involutus
-2.8068848,7.509533,involutus
-3.823616,5.8070645,involutus
-3.7483058,7.0510273,involutus
5.5411706,9.049604,involutus
-2.7815154,5.6356206,involutus
-4.5901,7.281888,involutus
-3.8784773,6.830915,involutus
-3.80012,7.5020404,involutus
-6.075048,5.9686446,involutus
-1.6959432,9.304142,involutus
0.07887803,11.010575,involutus
0.8523109,8.729635,involutus
-3.6349525,7.7073803,involutus
-1.7507511,8.107166,involutus
-4.425723,7.4456573,involutus
-4.527682,5.4906487,involutus
-3.2873433,5.0500016,involutus
0.63759995,9.294264,involutus
-2.8699942,7.9838114,involutus
-1.6055518,8.5306835,involutus
-4.0041466,7.5765343,involutus
-3.3439415,8.134501,involutus
1.2151839,8.918192,involutus
-3.2685606,6.3797536,involutus
-0.9383794,8.77123,involutus
-2.6183126,9.200181,involutus
-1.1370254,8.352651,involutus
-0.15150075,10.2105255,involutus
-4.7933865,7.0323477,involutus
-1.550478,9.36728,involutus
-1.4152206,8.292287,involutus
-2.2659476,6.750149,involutus
-3.6146455,7.124029,involutus
-6.0679617,5.8367643,involutus
-4.795364,5.9411073,involutus
-2.8917253,5.0130224,involutus
-2.5141554,7.5768666,involutus
4.7176743,8.757248,involutus
-0.70157456,8.409938,involutus
-3.5403595,7.470193,involutus
-3.8014953,9.13023,involutus
-3.6633146,9.347253,involutus
-0.99637616,7.7967887,involutus
-2.9305727,7.3721695,involutus
-5.9224668,5.0299106,involutus
-2.6614695,7.547848,involutus
-4.455886,7.442794,involutus
-2.796433,6.6821923,involutus
-3.7141392,7.4623365,involutus
-3.7884195,7.5614715,involutus
-3.4663858,8.226266,involutus
-0.392052,8.033919,involutus
-3.427718,8.984628,involutus
-4.953043,5.2526035,involutus
-0.09170785,8.310212,involutus
-4.723181,7.7422733,involutus
-4.4120455,6.132113,involutus
-1.4733375,7.822258,involutus
5.1869216,8.89972,involutus
-3.5344672,8.055455,involutus
5.012294,8.745203,involutus
-2.95163,8.611019,involutus
-1.7931445,8.280818,involutus
-2.1827881,8.642144,involutus
-2.9372275,8.229314,involutus
-0.0848327,9.308439,involutus
-3.2706347,8.4397135,involutus
-0.61268884,7.8546886,involutus
-3.0601416,7.697221,involutus
-2.917269,6.699347,involutus
-0.98806417,8.98009,involutus
-3.3383234,8.57039,involutus
-1.5428067,9.218365,involutus
-4.7438855,7.1741667,involutus
-2.9956746,5.373581,involutus
-1.6559538,8.947445,involutus
1.2497714,8.964849,involutus
-5.6655593,5.0464673,involutus
-5.695723,6.9994535,involutus
0.22232084,8.277789,involutus
-5.098276,5.7572036,involutus
-1.8941832,8.527223,involutus
0.2746028,8.722103,involutus
-4.379885,7.070993,involutus
-3.111629,4.847103,involutus
-2.2850404,8.382963,involutus
-0.2622628,9.099169,involutus
-2.6885884,7.380144,involutus
-3.7889507,5.7755346,involutus
-2.5548677,9.040182,involutus
-4.3323455,6.492683,involutus
-3.4264073,6.4634833,involutus
-1.3113524,8.868785,involutus
-1.3690351,8.235353,involutus
-1.5547347,8.081494,involutus
-3.473555,6.2489786,involutus
-4.3949943,7.9544683,involutus
-5.322857,6.085935,involutus
-2.3356762,9.1832695,involutus
-4.6482596,7.197525,involutus
-2.811207,5.5284314,involutus
-5.7856755,6.944231,involutus
-2.9176881,5.394472,involutus
-4.3752146,8.866245,involutus
-4.0685186,7.9043684,involutus
-5.3844223,6.5516315,involutus
-3.8417158,8.652569,involutus
-6.127698,6.265592,involutus
-1.51581,8.285389,involutus
-5.192503,5.84537,involutus
-2.1401796,7.618343,involutus
-0.56964356,9.449605,involutus
-3.6015522,6.4201484,involutus
-1.8939068,8.446861,involutus
-6.2822,5.507215,involutus
0.35747877,9.331641,involutus
-5.142261,7.3508215,involutus
-3.7638621,8.548154,involutus
5.0371876,8.5678215,involutus
-3.5838575,6.330684,involutus
-1.0092615,9.141554,involutus
-4.9251666,5.0259237,involutus
-3.78478,7.864976,involutus
0.056007937,11.109372,involutus
-0.8574081,9.114682,involutus
-4.5492697,7.66633,involutus
-2.0264423,8.746808,involutus
-2.8870523,8.05017,involutus
-1.0114958,8.63897,involutus
-2.5422351,5.7098794,involutus
-3.8899372,7.763165,involutus
-3.715455,8.372159,involutus
-4.453673,6.110408,involutus
1.2331518,8.81061,involutus
-2.8433592,6.7122684,involutus
5.125459,8.959214,involutus
-0.21639681,8.660917,involutus
-2.3617778,7.2167377,involutus
-4.604589,5.0315714,involutus
-4.9581256,5.176325,involutus
-3.7001178,8.096962,involutus
-2.153153,7.2465615,involutus
-1.9398764,7.1281433,involutus
-3.6822944,6.3588367,involutus
-2.3141994,7.323212,involutus
-4.9438024,5.954934,involutus
-4.475123,5.8464074,involutus
-4.771203,6.6542416,involutus
-3.634448,7.7425165,involutus
-1.466879,9.287431,involutus
-1.9471085,7.710455,involutus
-4.1627164,8.303786,russula
-2.1938853,8.708585,russula
-5.0665298,5.6077876,russula
-3.4315186,8.135443,russula
-5.5574985,5.436102,russula
-3.9828453,9.337827,russula
-5.490752,6.9650373,russula
-4.1735725,8.952851,russula
-4.3542905,8.015401,russula
-3.7723365,8.617933,russula
-3.8980057,7.382745,russula
-1.2452631,8.800902,russula
-0.46535867,8.978197,russula
-1.5759093,8.861018,russula
-2.4894369,7.417145,russula
-3.6886544,7.9682016,russula
-4.8289514,6.952847,russula
-1.6902475,7.823165,russula
-2.8411748,9.44079,russula
-1.3895358,8.981352,russula
-3.989636,6.561394,russula
-0.48253682,9.31012,russula
-3.6085718,9.073172,russula
-4.5137496,7.99143,russula
-3.982089,8.803579,russula
-6.201753,6.282308,russula
-5.7111387,5.471392,russula
-4.4192243,8.458225,russula
-5.000535,5.5233874,russula
-3.068469,4.8218293,russula
-1.6979457,9.71026,russula
-2.452766,8.229307,russula
-0.9410577,8.704016,russula
-3.6798594,8.257924,russula
-3.6498444,9.213847,russula
-2.787008,8.230194,russula
-4.239663,7.705589,russula
-5.462028,6.7375245,russula
-6.3188415,5.5366664,russula
-3.4393125,8.19588,russula
-2.7427442,7.716429,russula
-2.706161,8.629532,russula
-3.230604,6.942498,russula
-5.086628,6.888208,russula
-2.7570796,8.269652,russula
-6.4497232,5.288916,russula
-2.4494042,8.595335,russula
-3.9362092,5.0103498,russula
-1.851156,8.12425,russula
-3.8295302,6.477726,russula
-6.187594,6.131359,russula
-1.8436483,7.335004,russula
-3.7067478,7.9847713,russula
-3.0141351,5.7025495,russula
-4.006135,6.495847,russula
-1.2252883,7.9542756,russula
-2.1803834,7.844751,russula
-1.162118,8.22038,russula
-4.01645,8.112878,russula
-0.43585068,9.401043,russula
-1.1076257,8.778557,russula
-3.395133,8.045746,russula
-5.7886243,7.2185025,russula
-3.1032166,8.219994,russula
-5.1519027,5.504389,russula
-2.312669,7.1276984,russula
-3.947285,6.2713842,russula
-2.692808,8.495285,russula
-3.4528136,5.376252,russula
-5.633861,6.1687455,russula
-3.2119548,8.38907,russula
-2.570465,7.263956,russula
-2.9095392,6.169744,russula
-3.5695312,5.7446632,russula
-3.6000726,8.070781,russula
-5.4120026,7.19708,russula
-3.5359223,7.5818934,russula
5.715516,8.864385,russula
-3.69646,5.9188523,russula
-3.6595886,8.752224,russula
-5.051308,5.5098333,russula
-2.5172215,7.272856,russula
-2.2889655,6.88103,russula
-3.1651766,6.949012,russula
-1.7815844,9.698602,russula
-2.7061284,7.786343,russula
-5.760354,6.0106764,russula
-2.3327968,7.6239486,russula
-4.479376,6.3637204,russula
-3.6310694,9.4108095,russula
-1.7578706,7.5380216,russula
-4.214812,7.804902,russula
-2.7941952,8.791463,russula
-5.0366154,6.3111024,russula
-6.071677,6.2647314,russula
-4.008988,6.6320224,russula
-3.4130797,6.492462,russula
-4.035367,5.2082067,russula
-5.8278008,5.412003,russula
-4.8900785,7.0428805,russula
-3.580472,7.7024546,russula
-5.8995214,5.1169324,russula
-2.6033394,7.96109,russula
-3.342432,7.6182027,russula
-5.209037,5.127979,russula
0.2149675,9.571603,russula
-4.6222787,5.6441927,russula
-0.7528655,9.379218,russula
-5.352221,5.113457,russula
-0.432132,9.135865,russula
-5.1832414,7.3318405,russula
-0.9083497,8.557415,russula
-4.1922064,5.62929,russula
-1.7270292,7.2046123,russula
-3.387167,6.9810095,russula
-2.719836,7.1983395,russula
-6.2507915,5.0923004,russula
-3.955502,7.89477,russula
-3.3304057,7.63034,russula
-6.5727215,5.156196,russula
-3.5610619,8.508441,russula
-3.8709931,9.254027,russula
-4.2618995,7.4887605,russula
-6.2928166,5.1756883,russula
-5.751909,5.744351,russula
-0.2947172,8.115074,russula
-1.1790957,8.189975,russula
-4.4209466,7.7753205,russula
-5.67143,7.0043764,russula
-4.095866,8.288519,russula
-5.775126,5.1928563,russula
-4.736611,5.6161637,russula
-3.4744303,6.047022,russula
-1.6768533,8.471364,russula
-2.4742002,8.366227,russula
-4.3770857,5.136424,russula
-1.9928383,7.3510537,russula
-6.278021,5.328465,russula
-2.6551027,7.4306674,russula
0.80930394,8.462793,russula
-5.628948,5.174498,russula
-2.6666844,8.251879,russula
-5.162957,5.4492583,russula
-5.5768275,5.6066923,russula
-3.768894,5.7642846,russula
-5.6537414,6.1071124,russula
0.08741945,10.97013,russula
-0.10221465,8.586014,russula
-4.2113595,7.8845506,russula
-3.7775643,6.1078243,russula
-4.051534,7.4848733,russula
-6.028481,6.423502,russula
-4.327924,7.9507046,russula
-3.928121,5.839148,russula
-3.6631436,8.8167095,russula
0.5788857,9.685314,russula
-4.509114,6.708687,russula
-4.031411,5.6503115,russula
-4.8476562,5.8237305,russula
-4.5431023,8.010053,russula
-4.7380004,7.087417,russula
-6.2404428,5.1155357,russula
-4.811517,5.6583123,russula
-0.9219336,8.828049,russula
-1.9489555,7.805851,russula
-5.897228,5.794722,russula
1.09161,9.425861,russula
-3.5141933,9.227364,russula
1.8602225,8.956321,russula
4.3520293,9.195654,russula
-4.6121364,5.9652305,russula
-6.3171234,5.0454135,russula
-4.589282,7.7954216,russula
-5.31375,6.967668,russula
-3.91436,8.979055,russula
-3.110732,9.12304,russula
-5.319807,7.1976132,russula
-5.257788,5.194582,russula
0.24109308,9.387554,russula
-0.69194394,8.315297,russula
0.09421051,11.027333,russula
-4.777924,7.826664,russula
4.805273,8.671928,russula
-3.7835906,7.572603,russula
-0.76247966,8.538881,russula
-3.0791292,8.537031,russula
-2.9596477,5.482798,russula
-4.070581,6.1775575,russula
1.0690657,8.8354845,russula
0.07193422,10.8129015,russula
-3.5867243,9.470137,russula
-3.6248655,9.282059,russula
-3.6614168,8.29819,russula
-1.3516433,7.63345,russula
-4.087075,6.686746,russula
-2.7501354,5.3333344,russula
-3.975543,8.018252,russula
-3.0126712,7.008284,russula
0.3690813,9.774448,russula
-5.0276933,5.503019,russula
-5.0459423,6.1006784,russula
-4.522571,8.113662,russula
-3.4961357,7.8507695,russula
-3.4320035,9.263552,russula
-6.4188204,5.508464,russula
-1.1272048,8.393706,russula
-2.5364678,8.4731865,russula
-2.0140512,7.9938846,russula
4.8306003,9.318774,russula
-4.97587,5.4546275,russula
-2.535355,8.415632,russula
-1.9528352,7.33197,russula
-3.6913939,7.1386585,russula
-5.384562,5.0030456,russula
-5.9897904,5.949385,russula
-6.2168837,5.8141646,russula
-1.4622028,7.6103706,russula
-1.8326708,7.7281156,russula
-4.4355426,7.8994913,russula
-6.342015,5.1141253,russula
0.4820834,9.761447,russula
-6.216287,5.497134,russula
-6.105113,6.0478106,russula
-3.8267906,8.086957,russula
-3.5088577,8.913878,russula
-6.125122,6.148922,russula
-5.270467,5.942236,russula
-4.9615197,6.0362616,russula
-4.117143,8.17448,russula
-1.571395,8.9543915,russula
-6.376161,5.65834,russula
-4.4651604,6.6199803,russula
-1.3807257,8.949427,russula
-4.355697,8.184784,russula
5.030948,8.670005,russula
-3.735321,6.672429,russula
-4.642349,6.389103,russula
-1.5439434,9.174023,russula
-1.2294601,8.669757,russula
-4.208326,8.114303,russula
